Id,qc_code,LotFrontage,LotArea,BldgType,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
train_3350,707033,100,12640,1Fam,1,1,7,1931,776,4,GasA,Y,1375,0,2008,195759.021560394
train_5696,707033,80,9600,1Fam,1,1,4,1931,864,3,GasA,N,1829,0,2009,157112.678590417
test_760,707033,85,7420,1Fam,2,1,7,1931,1017,1,GasA,Y,2262,0,2009,
train_3399,254104193,72,9100,1Fam,2,0,6,1931,485,3,GasA,Y,520,0,2006,155532.224132332
test_3849,2161751,,13758,1Fam,3,0,7,1931,1386,2,GasA,Y,912,0,2008,
train_3677,77210195,,11409,1Fam,1,2,6,1931,540,3,GasA,Y,827,0,2009,155559.022347293
test_2520,77210195,60,8635,1Fam,2,0,4,1931,816,2,GasA,Y,1716,0,2007,
train_3262,25418193,,21535,1Fam,1,0,6,1931,1392,3,GasA,Y,1904,0,2009,252925.691408967
test_3043,25418193,75,10880,1Fam,1,0,5,1931,1056,3,GasA,Y,960,0,2010,
train_5764,19317133,52,8520,1Fam,1,0,7,1931,918,2,GasA,Y,1802,0,2007,188681.268402395
test_612,1534992,,9017,1Fam,2,0,10,1931,1142,3,GasA,Y,2054,0,2006,
train_9942,23232234,105,13346,TwnhsE,1,0,9,1932,915,2,GasA,Y,1486,0,2010,114236.566353138
test_1297,23232234,56,5684,1Fam,2,0,7,1932,720,3,GasA,Y,1200,0,2008,
train_2177,19921184,83,6240,Duplex,1,0,5,1932,925,3,GasA,Y,1520,0,2006,131475.685749782
train_3568,19921184,110,8400,1Fam,3,0,7,1932,616,3,GasA,Y,1595,0,2007,136586.237614638
train_3972,19921184,,15593,1Fam,2,1,5,1932,1252,5,GasA,N,1953,0,2007,195085.713102497
train_5207,19921184,51,10440,1Fam,2,1,6,1932,1768,4,GasA,Y,1080,0,2006,134489.597862608
train_6987,2860211,65,10637,1Fam,2,0,7,1932,1029,2,GasA,Y,1453,0,2008,152083.564892015
test_2581,2860211,,7990,1Fam,2,1,7,1932,1496,3,GasA,Y,2296,0,2009,
train_3103,87199179,54,9873,1Fam,2,0,7,1932,630,1,GasA,Y,2320,0,2006,144515.244254966
train_6043,87199179,150,14559,1Fam,1,0,6,1932,1032,2,GasA,Y,1258,0,2009,162359.925675039
train_9024,87199179,,9000,1Fam,2,1,7,1932,672,3,GasA,Y,2452,0,2007,167878.823341907
train_9721,87199179,50,11414,Twnhs,2,0,6,1932,918,3,GasA,Y,1040,0,2008,105433.216865361
test_1528,87199179,75,7819,1Fam,1,1,4,1932,1650,3,GasA,Y,1430,0,2007,
test_2646,87199179,,13125,1Fam,2,0,10,1932,861,4,GasA,Y,1567,0,2010,
train_1033,16932225,85,3182,1Fam,1,1,7,1932,702,3,GasA,Y,1635,0,2007,134691.505542201
test_1762,97195160,60,12090,Twnhs,1,1,7,1932,1008,3,GasA,Y,1479,0,2009,
test_4083,3472229,60,9600,1Fam,1,1,9,1932,588,3,GasA,Y,1142,0,2009,
train_1508,25169250,80,8777,1Fam,2,1,4,1932,936,3,GasA,Y,1131,0,2009,138449.300350234
train_7439,140253130,40,9554,1Fam,2,0,8,1932,1410,3,GasA,Y,2274,0,2007,206647.69059016
test_926,140253130,70,7750,1Fam,1,0,6,1932,936,3,GasA,Y,1661,0,2009,
test_3953,140253130,79,12168,1Fam,2,1,7,1932,1453,3,GasA,Y,1228,0,2006,
train_2001,15073124,53,8197,1Fam,1,0,6,1932,1522,2,GasA,Y,1414,0,2009,198022.625930668
train_3024,15073124,79,8765,1Fam,1,1,5,1932,700,3,GasA,Y,1164,0,2008,143986.075490825
test_2100,75107234,50,9991,1Fam,2,0,6,1932,1088,2,GasA,Y,1214,0,2006,
train_2594,707033,32,9600,1Fam,2,0,7,1932,1214,4,GasA,Y,1886,0,2008,200190.094726267
train_7988,254104193,73,6000,Duplex,2,0,9,1932,660,3,GasA,Y,1714,0,2009,161586.890634804
test_2336,254104193,105,8089,1Fam,1,1,4,1932,825,3,GasA,Y,1456,0,2006,
train_3786,242133229,85,3604,1Fam,2,0,7,1934,1398,2,GasA,Y,894,0,2008,95265.6562610009
train_7291,23232234,60,9600,Duplex,2,0,7,1934,660,2,GasA,Y,1724,0,2007,79176.4221708327
test_4037,23232234,122,11428,1Fam,1,1,5,1934,1090,3,GasA,Y,1392,0,2007,
train_347,5082142,,10420,TwnhsE,1,1,8,1934,894,5,GasA,Y,1224,0,2007,146396.890418447
train_9849,0176130,85,10140,1Fam,1,0,7,1934,720,3,GasA,Y,1855,0,2006,159910.417510714
train_53,19921184,64,7844,1Fam,2,0,7,1934,372,3,GasA,Y,1436,0,2008,108135.596508723
train_2835,19921184,42,9187,1Fam,2,1,6,1934,1079,3,GasA,Y,2365,0,2010,179393.621318806
train_9008,19921184,60,10480,1Fam,1,0,8,1934,1094,3,GasW,Y,672,0,2007,123609.370764133
train_9986,19921184,79,16059,1Fam,1,0,5,1934,923,4,GasA,Y,1520,0,2009,103331.623004365
test_1166,19921184,,9135,1Fam,2,0,5,1934,1195,3,GasA,Y,1301,0,2007,
test_2125,19921184,,9600,TwnhsE,1,0,4,1934,1494,4,GasA,Y,754,0,2006,
test_3326,19921184,41,7200,1Fam,2,1,5,1934,928,3,GasA,Y,1856,0,2008,
test_3045,2860211,80,8125,TwnhsE,2,1,8,1934,1184,3,GasA,Y,1396,0,2009,
train_8500,4121950,78,7920,1Fam,1,1,5,1934,1017,2,GasA,Y,1790,0,2009,181839.382357753
test_629,4121950,81,11645,1Fam,1,1,7,1934,1494,2,GasA,Y,1077,0,2006,
train_2983,87199179,90,7800,1Fam,2,0,8,1934,1582,3,GasA,Y,1339,0,2007,161929.033232994
train_8982,87199179,32,7742,1Fam,2,1,5,1934,982,3,GasA,Y,1768,0,2009,166474.14845606
train_9806,87199179,72,5063,TwnhsE,2,1,6,1934,600,2,GasA,Y,1440,0,2007,162596.346470901
test_1991,87199179,60,7200,1Fam,2,0,5,1934,1013,2,GasA,Y,1442,0,2007,
test_3075,87199179,75,11841,1Fam,1,0,6,1934,1482,2,GasA,Y,1100,0,2006,
test_3368,87199179,60,8816,1Fam,2,0,5,1934,1473,3,GasA,Y,848,0,2006,
train_1011,16932225,,12665,Duplex,2,1,7,1934,783,5,GasA,Y,1196,0,2008,150796.92517369
train_1935,16932225,75,7800,1Fam,1,0,4,1934,1649,3,GasA,Y,1092,0,2006,152387.205133033
train_4711,16932225,70,10650,1Fam,1,0,7,1934,1040,3,GasA,Y,1800,0,2010,159256.692492194
train_7139,16932225,64,9906,1Fam,1,0,6,1934,864,3,GasA,Y,1344,0,2008,123989.524653584
test_3629,97195160,,17600,1Fam,1,0,4,1934,1726,3,GasA,Y,1928,0,2009,
train_7614,246250102,52,10400,1Fam,2,0,12,1934,884,1,GasA,Y,1268,0,2006,95573.4894978981
test_1320,25169250,70,1920,1Fam,2,1,6,1934,988,4,GasA,Y,2452,0,2010,
train_2970,9523434,,5684,1Fam,1,0,14,1934,1623,3,GasA,Y,1501,0,2006,161664.700281819
train_3932,140253130,,21695,1Fam,1,0,5,1934,2392,5,GasA,Y,1629,0,2007,243228.735775615
train_4721,140253130,50,9819,1Fam,1,0,4,1934,1626,4,GasA,Y,1839,0,2007,210380.614748141
train_4899,140253130,85,8470,1Fam,2,0,8,1934,868,3,GasA,Y,923,0,2007,147950.632096649
train_8258,140253130,24,9020,1Fam,2,1,5,1934,1040,1,GasA,Y,1554,0,2006,154336.0490433
train_9687,140253130,60,12144,TwnhsE,2,1,9,1934,1088,3,GasA,Y,1040,0,2009,169014.927903578
test_1308,140253130,88,14006,1Fam,1,0,8,1934,1164,3,GasA,Y,907,0,2006,
test_2598,140253130,40,7800,1Fam,1,1,7,1934,768,3,GasA,Y,1412,0,2006,
test_2615,140253130,50,10542,1Fam,1,0,4,1934,756,3,GasA,Y,980,0,2006,
test_3508,140253130,,9525,1Fam,2,1,6,1934,1188,2,GasA,Y,1428,0,2007,
train_3654,15073124,85,8120,1Fam,2,1,7,1934,710,1,GasA,Y,2158,0,2007,227638.184843441
train_4877,15073124,70,9464,1Fam,2,0,5,1934,1057,2,GasA,Y,1640,0,2010,145949.893396282
train_2422,75107234,,9206,1Fam,2,1,6,1934,672,4,GasA,Y,2020,0,2009,217894.363262918
test_2291,75107234,80,4500,1Fam,1,1,9,1934,967,4,GasA,Y,987,0,2007,
test_4387,75107234,60,9158,1Fam,1,0,7,1934,993,3,GasA,N,1319,0,2009,
train_2028,707033,69,7795,1Fam,2,0,7,1934,1092,2,GasA,Y,2183,0,2008,221447.704707666
train_8009,707033,68,10896,1Fam,2,0,4,1934,1196,3,GasA,Y,1294,0,2008,160513.97562713
train_9242,707033,75,7060,1Fam,1,1,8,1934,1584,2,GasA,Y,1768,0,2007,230254.349685492
test_1470,707033,,9084,1Fam,1,0,7,1934,896,2,GasA,Y,2057,0,2010,
test_2215,254104193,85,15750,1Fam,2,0,10,1934,773,4,GasA,Y,2098,0,2009,
train_6861,77210195,67,8741,Duplex,1,1,6,1934,1092,3,GasA,Y,1350,0,2008,222352.839134018
train_5415,25418193,85,8777,1Fam,2,1,7,1934,462,3,GasA,N,1416,0,2009,201930.721255466
train_4842,1534992,107,8070,1Fam,1,1,6,1934,1272,3,GasA,N,2515,0,2007,324225.200203511
test_4001,129251161,,9600,Twnhs,1,0,7,1935,747,3,GasA,Y,2646,0,2009,
test_3396,222154225,34,6000,1Fam,1,0,6,1935,1065,4,GasA,Y,1358,0,2007,
train_7525,2429160,62,10918,1Fam,2,1,5,1935,965,3,GasA,Y,1869,0,2010,142707.634368948
train_6807,19921184,50,11096,1Fam,2,0,6,1935,970,2,GasA,Y,1752,0,2008,124427.096896874
test_1452,19921184,122,7795,1Fam,3,1,8,1935,1362,1,GasA,Y,1517,0,2007,
train_3294,4121950,84,11302,1Fam,2,1,6,1935,960,3,GasA,Y,1040,0,2008,102676.58006702
train_9322,4121950,,6130,1Fam,2,0,10,1935,991,4,GasA,Y,988,0,2009,143567.639962423
test_2500,4121950,,8846,1Fam,2,0,7,1935,1175,3,GasA,Y,1576,0,2008,
train_4680,24644229,60,9017,1Fam,2,0,5,1935,728,2,GasA,Y,1291,0,2008,146174.027988295
train_1008,7554117,41,1491,1Fam,2,1,6,1935,847,3,GasA,Y,1430,0,2007,97479.1208885026
train_2223,87199179,,159000,1Fam,1,0,11,1935,780,2,GasA,Y,2224,0,2009,179512.52097507
train_3788,87199179,82,4456,1Fam,1,1,10,1935,1385,4,GasA,Y,816,0,2010,81551.9141366213
train_6516,87199179,34,6060,1Fam,2,0,4,1935,1226,4,GasA,Y,1392,0,2007,117982.554336526
train_9848,87199179,,10603,1Fam,2,0,5,1935,1362,1,GasA,Y,864,0,2009,168472.370577136
test_815,87199179,75,9920,1Fam,3,1,8,1935,1200,1,GasA,Y,1850,0,2006,
test_1961,87199179,63,10800,1Fam,2,1,7,1935,1316,3,GasW,Y,1717,0,2009,
test_4830,87199179,,8400,1Fam,2,0,6,1935,1028,4,GasA,Y,1456,0,2009,
test_995,16932225,,11070,1Fam,2,0,11,1935,1337,2,GasA,Y,1352,0,2006,
train_1986,97195160,85,16033,1Fam,1,0,5,1935,1520,3,GasA,Y,1057,0,2007,162851.799346433
train_4140,97195160,75,8100,1Fam,1,0,11,1935,1086,2,GasA,Y,2034,0,2007,210667.127378182
train_6771,97195160,61,9950,1Fam,1,0,7,1935,840,3,GasA,Y,848,0,2008,115325.148556611
train_6922,246250102,60,11207,1Fam,1,1,7,1935,990,3,GasA,Y,1720,0,2009,158190.95939057
train_927,140253130,,7388,1Fam,2,0,5,1935,1164,3,GasA,Y,2287,0,2010,207116.046033393
train_2564,140253130,80,6000,1Fam,1,1,8,1935,788,4,GasA,Y,1223,0,2006,168332.692270832
train_3901,140253130,24,7056,1Fam,2,1,5,1935,2136,3,GasA,Y,1092,0,2008,165847.209768199
train_4646,140253130,60,7677,1Fam,2,0,8,1935,1152,3,GasA,Y,1269,0,2008,176598.614313467
train_4828,140253130,63,2001,1Fam,1,1,6,1935,680,2,GasA,Y,1212,0,2006,118910.623207117
train_6711,140253130,,10665,1Fam,1,1,7,1935,1158,3,GasA,N,1836,0,2007,169625.199933033
test_938,140253130,114,8012,1Fam,2,0,7,1935,876,3,GasA,Y,1541,0,2007,
test_4712,140253130,44,8366,1Fam,2,1,6,1935,1053,3,GasA,Y,1131,0,2007,
test_4903,140253130,67,12274,2fmCon,2,1,7,1935,756,1,GasA,Y,848,0,2008,
train_7601,15073124,70,9900,1Fam,1,0,10,1935,1728,3,GasA,Y,816,0,2006,151845.924436316
train_3137,13910521,,6300,1Fam,2,0,5,1935,576,2,GasA,Y,1919,0,2008,165565.704414153
train_9192,13910521,60,11200,1Fam,2,0,5,1935,636,4,GasA,Y,1978,0,2010,222069.804745307
train_461,707033,70,1890,TwnhsE,1,1,6,1935,2217,6,GasA,Y,1414,0,2009,212386.907598213
test_262,707033,60,12046,Twnhs,2,1,8,1935,1210,2,GasA,Y,1302,0,2006,
test_305,707033,36,14145,1Fam,2,0,6,1935,1517,4,GasA,Y,1496,0,2010,
test_4920,254104193,,14000,1Fam,2,0,6,1935,1720,3,GasA,Y,2084,0,2006,
train_8665,25418193,35,7134,1Fam,2,0,5,1935,1056,3,GasA,Y,1125,0,2009,244845.165941802
test_1825,25418193,61,8773,1Fam,1,1,8,1935,884,2,GasA,Y,1266,0,2007,
train_9778,19317133,91,9600,1Fam,1,1,5,1935,1114,4,GasA,Y,1344,0,2006,243834.698411944
train_2152,1222416,70,8012,1Fam,2,0,6,1936,1473,3,GasA,Y,1640,0,2008,194266.978068597
train_600,129251161,24,9588,1Fam,1,1,6,1936,1907,2,GasA,Y,2198,0,2008,160041.310662915
train_3083,242133229,80,12474,1Fam,2,1,7,1936,1392,3,GasA,Y,875,0,2008,158353.092520039
train_487,23232234,59,9158,1Fam,1,1,11,1936,1122,2,GasA,Y,1456,0,2007,74047.7996003637
train_2703,23232234,75,11988,1Fam,2,1,4,1936,953,3,GasA,Y,1593,0,2006,159056.003089225
train_9871,23232234,66,9800,1Fam,2,1,7,1936,1473,3,GasA,Y,520,0,2009,118189.776713147
test_1975,23232234,65,11888,1Fam,2,1,5,1936,1214,3,GasA,Y,848,0,2010,
train_525,1312151,100,3230,1Fam,2,1,6,1936,1188,3,GasA,Y,894,0,2007,78825.2903420416
train_4908,1312151,94,9600,1Fam,1,0,6,1936,1175,2,GasA,Y,788,0,2006,89008.2627725352
test_2533,1312151,50,12416,1Fam,1,1,8,1936,1498,1,GasA,Y,2380,0,2006,
train_4773,5082142,,11616,1Fam,2,1,5,1936,715,3,GasA,Y,1302,0,2006,148839.160143613
train_6394,5082142,,2308,1Fam,1,0,6,1936,1501,2,GasA,Y,1464,0,2010,118480.609236459
train_1386,22521240,61,9022,1Fam,2,1,6,1936,784,3,GasA,Y,894,0,2009,135193.298792573
test_737,22521240,80,8200,TwnhsE,1,0,6,1936,1392,3,GasA,Y,1344,0,2008,
test_444,145155180,65,8125,1Fam,2,0,6,1936,1276,2,GasA,Y,1640,0,2007,
train_512,19921184,70,3230,1Fam,2,1,6,1936,967,3,GasA,Y,1774,0,2008,139397.519027649
train_1709,19921184,92,14200,1Fam,2,0,6,1936,1152,2,GasA,Y,1573,0,2009,198847.851035359
train_2466,19921184,54,11625,1Fam,1,0,7,1936,0,2,GasA,Y,1620,0,2009,128505.376359059
train_3119,19921184,53,10000,TwnhsE,1,0,6,1936,1267,3,GasA,Y,1302,0,2006,139700.302685329
train_5926,19921184,100,5062,1Fam,2,1,7,1936,547,3,GasA,Y,1869,0,2009,166736.588653715
train_6398,19921184,,2544,1Fam,1,1,4,1936,1029,3,GasA,Y,1152,0,2006,129166.306183973
train_6589,19921184,55,10007,1Fam,2,0,5,1936,1200,2,GasA,Y,2448,0,2010,185219.619660365
train_6633,19921184,85,13695,1Fam,2,0,5,1936,384,2,GasA,N,1026,0,2010,88094.6721050977
train_6897,19921184,88,6155,1Fam,2,0,9,1936,672,3,GasA,Y,1358,0,2009,174073.498209515
train_7377,19921184,80,1890,1Fam,1,0,6,1936,848,2,GasA,Y,1102,0,2009,123684.526210454
train_7768,19921184,70,8546,1Fam,2,0,5,1936,1214,4,GasA,Y,2020,0,2009,151305.643638858
train_8316,19921184,65,8924,2fmCon,1,0,5,1936,1028,2,GasA,Y,2256,0,2008,183815.394728909
train_8497,19921184,60,5900,1Fam,2,1,9,1936,1088,3,GasA,Y,1800,0,2007,131528.183757882
train_8587,19921184,51,8125,1Fam,1,2,5,1936,1157,3,GasA,Y,1125,0,2008,145908.057108235
train_9173,19921184,86,10650,1Fam,1,1,5,1936,1214,2,GasA,Y,1228,0,2009,149164.914852541
test_544,19921184,50,10628,1Fam,1,0,6,1936,686,3,GasA,Y,1604,0,2008,
test_720,19921184,59,9548,1Fam,2,0,8,1936,907,3,GasA,Y,1382,0,2006,
test_3120,19921184,,10140,1Fam,1,0,5,1936,1533,3,GasA,Y,912,0,2009,
test_4103,19921184,56,10150,1Fam,1,1,5,1936,720,1,GasA,N,1680,0,2010,
test_4421,19921184,97,10800,1Fam,1,0,7,1936,617,3,GasA,Y,2715,0,2007,
train_469,2860211,60,14115,1Fam,2,0,9,1936,943,1,GasA,Y,1471,0,2008,133248.140068346
train_1428,2860211,64,9600,1Fam,2,0,5,1936,462,3,GasA,Y,2000,0,2010,140160.540665266
train_4283,2860211,60,10570,1Fam,2,0,9,1936,1281,3,GasA,Y,1674,0,2007,163745.503339649
train_5274,2860211,78,9100,1Fam,1,0,7,1936,1065,3,GasA,Y,1317,0,2009,127178.853332422
train_5868,2860211,75,11184,1Fam,1,0,6,1936,684,3,GasA,Y,1285,0,2008,123007.160926206
train_9901,2860211,40,11250,1Fam,3,0,5,1936,660,2,GasA,N,1386,0,2006,105993.293982699
test_247,2860211,92,7630,1Fam,1,1,9,1936,928,3,GasA,Y,3279,0,2008,
train_1686,4121950,75,9900,1Fam,2,1,4,1936,1304,3,GasA,Y,1824,0,2006,175044.569156369
test_502,4121950,69,7819,1Fam,1,1,7,1936,697,2,GasA,Y,1484,0,2009,
test_1654,4121950,80,10134,1Fam,1,0,6,1936,1584,3,GasA,Y,1316,0,2008,
train_5570,24644229,55,8070,1Fam,1,0,6,1936,750,3,GasA,N,1709,0,2007,155165.282976986
train_9290,24644229,75,7920,TwnhsE,1,0,5,1936,1482,3,GasW,Y,988,0,2007,94617.354402258
train_2613,119193197,65,10200,TwnhsE,1,1,4,1936,1056,3,GasA,Y,2084,0,2007,190479.532353335
train_2102,7554117,70,10207,1Fam,1,1,7,1936,1161,3,GasA,Y,1640,0,2007,154510.571020883
train_3075,22012553,75,5350,1Fam,1,0,8,1936,1028,4,GasA,Y,1959,0,2009,178159.977265364
train_304,87199179,70,11200,TwnhsE,2,0,7,1936,756,3,GasA,Y,1869,0,2008,137168.828557169
train_594,87199179,,9742,1Fam,1,0,6,1936,1090,3,GasA,Y,1425,0,2009,133755.081390075
train_1052,87199179,80,8197,1Fam,2,0,5,1936,950,1,GasW,N,1159,0,2008,92180.7447701577
train_2269,87199179,90,8410,2fmCon,1,0,6,1936,884,1,GasA,Y,1406,0,2007,108039.79300512
train_2406,87199179,90,9020,Duplex,2,1,6,1936,994,2,GasA,Y,864,0,2006,94734.6595195666
train_4379,87199179,70,9591,1Fam,1,1,7,1936,190,4,GasA,Y,1370,0,2010,87407.3682129827
train_4822,87199179,40,10800,1Fam,1,0,6,1936,1673,3,GasA,Y,1383,0,2009,149288.812628473
train_4965,87199179,65,6000,1Fam,2,1,6,1936,796,2,GasA,Y,1376,0,2006,93496.1387940186
train_6084,87199179,35,10386,1Fam,2,0,7,1936,1686,4,GasA,Y,1949,0,2009,209973.030642667
train_7316,87199179,60,8235,1Fam,2,1,6,1936,1452,3,GasA,Y,1691,0,2006,129188.055556021
train_7565,87199179,92,14000,TwnhsE,1,1,4,1936,729,3,GasA,N,1367,0,2006,139968.585640881
train_7851,87199179,53,9098,1Fam,2,0,6,1936,713,4,GasA,Y,1314,0,2006,159296.108978559
train_8014,87199179,,9180,1Fam,2,1,7,1936,936,2,GasA,Y,1707,0,2006,172654.681423237
train_8237,87199179,50,9200,1Fam,2,0,6,1936,858,2,GasA,Y,1647,0,2009,152042.760933624
train_9160,87199179,60,14191,1Fam,2,1,6,1936,1237,2,GasA,Y,1717,0,2006,158744.20507559
test_622,87199179,,12378,1Fam,2,0,7,1936,617,3,GasA,Y,1852,0,2009,
test_1514,87199179,,3922,1Fam,1,1,6,1936,547,2,GasA,Y,1894,0,2007,
test_2261,87199179,64,8978,1Fam,2,0,8,1936,1050,3,GasA,Y,1396,0,2007,
test_2638,87199179,100,17104,1Fam,2,0,5,1936,1140,2,GasA,N,1469,0,2009,
test_2822,87199179,140,19900,1Fam,2,1,7,1936,1452,3,GasA,Y,480,0,2010,
test_3709,87199179,82,10832,1Fam,1,1,4,1936,876,3,GasA,Y,1116,0,2006,
test_3861,87199179,85,16635,1Fam,2,1,9,1936,832,3,GasA,Y,1944,0,2009,
test_4779,87199179,66,13811,1Fam,1,1,3,1936,1164,3,GasA,N,1208,0,2009,
train_2148,16932225,60,7134,1Fam,1,1,4,1936,864,2,GasA,Y,605,0,2010,85782.8841220393
test_2477,16932225,75,6000,2fmCon,1,1,6,1936,1151,4,GasA,Y,1484,0,2007,
test_3223,16932225,94,6000,1Fam,1,0,8,1936,926,3,GasA,Y,2519,0,2010,
train_2042,97195160,70,10846,1Fam,1,1,6,1936,948,3,GasA,N,1539,0,2009,173903.806726664
train_9112,97195160,59,11900,1Fam,1,0,6,1936,938,2,GasA,Y,999,0,2007,111423.792052427
test_879,97195160,57,10900,1Fam,1,1,6,1936,1431,3,GasA,Y,1710,0,2008,
test_2746,97195160,,6600,1Fam,2,0,4,1936,1092,4,GasA,Y,3493,0,2009,
test_4925,97195160,43,22950,1Fam,1,0,7,1936,1084,3,GasA,Y,1442,0,2007,
train_7418,246250102,,7711,1Fam,1,1,7,1936,560,4,GasA,Y,1442,0,2010,141370.748322074
train_8374,246250102,48,14803,1Fam,1,1,6,1936,1424,3,GasA,Y,2046,0,2010,198803.309349252
train_4307,3472229,75,4043,1Fam,1,0,6,1936,1559,3,GasA,Y,2110,0,2007,223494.189851521
train_8699,9523434,63,12220,1Fam,1,1,6,1936,2216,3,GasA,Y,1947,0,2007,257228.954677211
train_944,140253130,44,7227,1Fam,2,0,7,1936,768,3,GasA,Y,3112,0,2009,189115.172556938
train_962,140253130,60,8125,1Fam,1,0,10,1936,1362,3,GasA,Y,1269,0,2009,116567.65848706
train_1660,140253130,62,11988,Duplex,2,0,6,1936,1486,2,GasA,Y,1908,0,2009,162517.651917143
train_1959,140253130,110,5350,1Fam,2,1,9,1936,1533,3,GasA,Y,1680,0,2009,162197.970106665
train_3439,140253130,78,7844,1Fam,2,1,6,1936,847,2,GasA,N,864,0,2009,108562.799470945
train_5465,140253130,80,8750,1Fam,3,0,8,1936,778,3,GasA,Y,1468,0,2009,151548.643860333
train_6091,140253130,84,9375,2fmCon,2,0,5,1936,0,3,GasW,Y,1496,0,2010,126116.203680831
train_7299,140253130,47,12090,1Fam,2,0,8,1936,0,1,GasA,Y,1436,0,2009,125575.840062435
train_8022,140253130,51,1680,1Fam,2,0,7,1936,894,3,GasA,Y,1688,0,2010,123579.462783979
test_1566,140253130,65,1680,TwnhsE,2,1,6,1936,864,2,GasA,Y,1668,0,2008,
test_4005,140253130,,8430,1Fam,1,0,7,1936,1468,3,GasA,Y,1268,0,2009,
test_4904,140253130,,10552,1Fam,2,0,6,1936,1056,3,GasA,Y,605,0,2007,
train_205,15073124,74,8892,1Fam,1,0,6,1936,540,1,GasA,Y,1392,0,2006,141212.257387673
train_6441,15073124,,10625,1Fam,2,1,5,1936,1176,3,GasA,N,2134,0,2007,211023.368549335
test_2728,15073124,32,7015,1Fam,2,1,7,1936,1276,3,GasA,N,1644,0,2009,
train_405,707033,,9591,1Fam,1,0,4,1936,0,2,GasA,Y,1232,0,2006,150754.32399952
train_612,707033,50,9464,1Fam,1,0,7,1936,1237,4,GasA,Y,816,0,2010,191551.680270558
train_3178,707033,80,5720,1Fam,1,1,5,1936,963,3,GasA,Y,1316,0,2009,154632.305456337
train_3831,707033,100,2544,1Fam,1,0,5,1936,1386,3,GasA,Y,1236,0,2009,195682.766392085
train_4350,707033,65,7200,1Fam,2,0,7,1936,641,4,GasA,Y,1484,0,2010,144503.118039963
train_9334,707033,70,19900,1Fam,2,0,7,1936,2223,4,GasA,Y,904,0,2008,232228.753973463
train_9762,707033,60,9600,1Fam,2,1,5,1936,1604,6,GasA,Y,910,0,2010,190158.113863284
train_9837,707033,70,10880,Duplex,1,1,7,1936,880,3,GasA,Y,2198,0,2008,247801.29235285
test_351,707033,,8544,1Fam,2,1,6,1936,784,3,GasA,Y,2022,0,2009,
test_3283,707033,134,12003,1Fam,2,0,7,1936,720,2,GasA,N,780,0,2008,
test_4296,707033,60,9672,1Fam,1,1,4,1936,1064,2,GasA,Y,767,0,2006,
train_779,254104193,65,3182,1Fam,1,2,6,1936,893,3,GasA,Y,848,0,2006,166144.726472203
train_1995,254104193,60,2651,1Fam,1,1,7,1936,941,1,GasA,Y,1306,0,2008,188152.026754439
train_9378,254104193,,10437,1Fam,1,1,6,1936,819,4,GasA,Y,1820,0,2008,182271.018334853
test_1612,254104193,80,13837,Twnhs,2,0,9,1936,1392,3,GasA,Y,1164,0,2007,
test_3626,254104193,70,11120,TwnhsE,1,0,7,1936,864,3,GasA,Y,1982,0,2008,
test_4843,254104193,42,12182,1Fam,1,0,5,1936,1582,1,GasA,Y,1358,0,2006,
test_1562,77210195,50,5720,1Fam,2,0,7,1936,864,2,GasA,Y,1112,0,2009,
train_2157,25418193,40,13472,TwnhsE,2,2,6,1936,1257,3,GasA,Y,1484,0,2006,231692.35769311
train_2419,25418193,92,9855,TwnhsE,1,0,8,1936,907,3,GasA,N,2078,0,2008,290884.880792801
train_3603,25418193,50,10000,1Fam,2,1,5,1936,700,3,GasA,Y,630,0,2006,200212.687890641
train_9276,25418193,,9018,1Fam,2,1,9,1936,846,3,GasA,Y,1235,0,2007,222118.609156413
train_4420,1222416,70,10800,1Fam,2,1,10,1937,1127,1,GasA,Y,1414,0,2009,246506.455566656
train_941,71195,80,4500,1Fam,1,0,10,1937,728,2,GasA,Y,1214,0,2006,91111.2210154508
train_4738,129251161,74,7200,1Fam,2,0,6,1937,1144,3,GasA,Y,1158,0,2008,93701.701190467
train_4606,23232234,90,8978,1Fam,1,1,6,1937,732,3,GasA,Y,1639,0,2009,120158.764334004
test_4293,1312151,104,8244,1Fam,1,0,9,1937,1122,3,GasA,N,943,0,2008,
test_4252,5082142,50,11838,TwnhsE,2,0,6,1937,1370,4,GasA,Y,1113,0,2006,
train_8706,2429160,,11210,Twnhs,1,0,4,1937,864,2,GasA,Y,1159,0,2007,75881.685106665
train_9595,2429160,108,11425,1Fam,3,1,6,1937,1070,3,GasA,Y,912,0,2010,122252.932350633
test_3951,2429160,58,10880,1Fam,2,0,5,1937,1056,4,GasA,Y,864,0,2007,
train_1171,19921184,96,9303,1Fam,2,1,6,1937,2121,3,GasA,N,2414,0,2010,181555.770809291
train_1867,19921184,,15865,1Fam,2,1,6,1937,0,3,GasA,Y,2291,0,2006,205855.822133538
train_1936,19921184,103,10364,1Fam,1,0,6,1937,768,1,GasA,Y,882,0,2009,110657.96935525
train_4355,19921184,80,12615,1Fam,1,0,6,1937,1090,3,GasA,Y,767,0,2006,84298.5879637937
train_5580,19921184,72,10264,1Fam,2,0,7,1937,1364,3,GasA,N,1102,0,2009,136768.499833774
